date,AT0000652011,AT0000743059,BE0003565737,BE0003739530,BE0003797140,DK0010274414,FI0009000681,FI0009003727,FI0009007884,FI0009013296,FI0009013403,FI4000297767,FR0000045072,FR0000073272,FR0000120321,FR0000120578,FR0000120628,FR0000120644,FR0000120685,FR0000120859,FR0000121121,FR0000121261,FR0000121485,FR0000121667,FR0000121964,FR0000121972,FR0000125486,FR0000130452,FR0000130809,FR0000131104,FR0000131906,FR0000133308,FR0010040865,FR0010411983,DE0005140008,DE0005190003,DE0005190003.1,DE0005552004,DE0005557508,DE0005773303,DE0005785604,DE0005785604.1,DE0005785802,DE0005810055,DE0006070006,DE0006599905,DE0007100000,DE0008232125,DE0008402215,DE0008404005,DE0008430026,IE0001827041,IE0004906560,IT0000062072,IT0000072618,IT0000072618.1,IT0003132476,IT0003153415,IT0003497168,IT0003497168.1,IT0003506190,IT0003856405,NL0000009082,NL0000009165,NL0000009538,NL0000235190,NL0000360618,NL0000395903,ES0113211835,ES0116870314,ES0173516115,ES0178430E18,SE0000107419,SE0000108227,SE0000108656,SE0000113250,SE0000115446,SE0000120669,SE0000148884,SE0000171100,SE0000202624,SE0000242455,SE0000310336,SE0000667891,SE0000667925,SE0000695876
2012-02-29,9901940000,12179000000,8456680000,7405160000,12121300000,16788800000,19659600000.0,6790820000,3795010000,3158370000,13215000000,39042100000,15999300000,13977300000,68552900000.0,99175800000.0,38018300000,43453700000,11142000000,4530250000,2990870000,12414900000,21562700000,17042500000,6024030000,37301800000,29514100000,3468930000,25075500000,58952700000.0,15658300000,40428700000,6016870000,5081330000,43414100000,58842200000,58842200000,21239500000,50437400000,5653720000,16873400000,16873400000,21249600000,12798400000,5376960000,6682270000,64496800000.0,6357790000,6694840000,55222300000.0,26153400000,15371200000,7484230000,25079100000,31667300000.0,31667300000.0,92378400000.0,17291400000,21167900000,21167900000,10556600000,2925690000,15516300000,30414500000,21180200000,29832700000.0,3111160000,5616980000,43960500000,16780500000,31833900000,77898000000.0,16914800000,11528100000,32891000000,7301920000,31105400000,3286240000,16431200000,3286240000,6361210000,19876800000,8142000000,19183500000,31623500000,8622880000
2012-03-31,9102680000,11637500000,8984610000,7914840000,12496000000,15794500000,20397200000.0,7442660000,3996120000,3159460000,12396900000,36640700000,15532200000,15332700000,74167800000.0,104184000000.0,39094800000,44818300000,11865300000,4558720000,3214310000,13410300000,21682400000,18872000000,6579210000,35882800000,29567500000,3373860000,22745200000,57328700000.0,15595800000,39249400000,6548760000,5191890000,46266600000,57321500000,57321500000,23286300000,52048900000,5758060000,16742900000,16742900000,21495900000,12999500000,4673670000,7154830000,64325600000.0,6412690000,7167020000,54353400000.0,27052200000,14687300000,8127340000,24180100000,29237900000.0,29237900000.0,94006700000.0,17182600000,21885600000,21885600000,10470700000,3131980000,15754300000,32029600000,20463300000,33660800000.0,3505620000,5715560000,39038000000,15851700000,30641300000,74812100000.0,16894600000,11133300000,33956900000,6949590000,31069500000,2963850000,15621300000,2963850000,6347360000,18036200000,8499740000,18148700000,30268000000,8648780000
2012-04-30,9087270000,11081800000,6924610000,8566290000,11196700000,15135600000,13456800000.0,7985850000,3762290000,3031530000,13767800000,35152200000,12842500000,15460100000,72561800000.0,102368000000.0,33393800000,45195100000,9394480000,4260590000,3236730000,13447400000,21073100000,18645000000,6006150000,33730700000,26262800000,2963530000,18351600000,48531100000.0,13439400000,36246000000,5808910000,5079340000,40451600000,60543600000,60543600000,22570300000,48729200000,5976660000,16291700000,16291700000,21543000000,12119800000,4515260000,7101320000,58965300000.0,5960600000,7291330000,50745000000.0,26036000000,14588300000,8030220000,21210700000,24704200000.0,24704200000.0,88932600000.0,16993300000,20915000000,20915000000,9555370000,2484710000,12852200000,31507800000,20038200000,32530500000.0,3115390000,5208140000,34214500000,13812400000,23357200000,66530200000.0,15204400000,10823200000,32432000000,6510500000,29508000000,3192830000,14808000000,3192830000,5969670000,19187600000,8659080000,19878900000,28949700000,8363790000
2012-05-31,6813250000,8908490000,5480370000,8590280000,10086400000,12332100000,9828360000.0,6458370000,3263860000,2353930000,12403400000,29729900000,8926350000,14312000000,67740000000.0,89769200000.0,26450200000,41236700000,7201990000,3595110000,2529400000,10509900000,17899800000,18064500000,6173990000,29213400000,22639700000,2633220000,15400400000,38389300000.0,12381400000,33253400000,5310410000,4164770000,33404000000,48168800000,48168800000,19898300000,42576700000,4645970000,16724500000,16724500000,20130000000,9184740000,3481230000,5973290000,49317100000.0,4799370000,6445450000,41129600000.0,22214900000,12134800000,7574490000,15803000000,20189100000.0,20189100000.0,77205100000.0,14411500000,15183300000,15183300000,7776490000,1921640000,13522500000,27432900000,18367000000,27581100000.0,2236950000,4381180000,29246800000,10755800000,18222700000,49468500000.0,13292200000,8978170000,27809000000,5307100000,23897800000,2398390000,12141400000,2398390000,5525530000,16076100000,7798200000,15626900000,26393600000,6911550000
2012-06-30,7464250000,10261300000,7551480000,9247050000,10927300000,12918800000,7679430000.0,6438970000,3355500000,2873960000,13410500000,34708800000,10975300000,15414100000,70403200000.0,99896300000.0,31271100000,39904000000,8263700000,3802990000,2530510000,11853400000,17898800000,19636600000,6539510000,30386000000,26780600000,2809560000,18183100000,47975700000.0,11768800000,34787100000,5574370000,4643920000,33532200000,45994600000,45994600000,21333500000,47337000000,4943980000,18343700000,18343700000,21466400000,10390100000,3718370000,6439130000,47712200000.0,5282450000,7157880000,45592800000.0,25232300000,13812300000,7691820000,21007700000,22994000000.0,22994000000.0,85074800000.0,15911900000,18110500000,18110500000,8419350000,2327210000,13691700000,29999100000,20487100000,29165200000.0,2362160000,4788250000,36648100000,12799800000,19533600000,59738600000.0,14394800000,8968560000,30093100000,6109310000,24271600000,2583010000,14188800000,2583010000,5495790000,17747700000,8297280000,16016600000,27609800000,7165320000
2012-07-31,7150500000,10299600000,7504810000,9195210000,10571100000,13869300000,8984470000.0,5930750000,3472920000,2716050000,13819700000,37843100000,10728900000,14158200000,72419500000.0,108098000000.0,28856900000,39152600000,7717150000,3787130000,2634980000,12409300000,18907800000,18570200000,6508230000,31329200000,24453400000,2313070000,17289000000,46536000000.0,12948600000,35489700000,5763850000,4560900000,28446100000,47684900000,47684900000,21776300000,48789700000,5235890000,18976400000,18976400000,22070400000,9608330000,3669490000,6509730000,53412900000.0,5774860000,7236040000,45423000000.0,25506400000,13279000000,7983840000,19594800000,20637900000.0,20637900000.0,75294000000.0,14367200000,15191800000,15191800000,8712440000,2119670000,11749000000,31219800000,22866600000,29693100000.0,2093200000,5019790000,35253400000,12342300000,20098900000,51663100000.0,15801000000,9445990000,30826100000,6055640000,26384800000,2585150000,16148200000,2585150000,6368020000,16450500000,8690690000,17489200000,28704500000,7283300000
2012-08-31,7968480000,10854500000,7781010000,8992660000,11139600000,16200100000,10643000000.0,6347100000,3528700000,2953430000,13607800000,37381900000,14569100000,14607500000,74111500000.0,108391000000.0,34119600000,40074800000,8433210000,3702630000,2904520000,13056700000,19674300000,18592200000,6436390000,34929700000,25026600000,2707820000,20654000000,54478000000.0,13820600000,36624000000,6008780000,4718460000,33049100000,46337000000,46337000000,23481600000,51542000000,5133750000,18953500000,18953500000,21904300000,9933590000,3607790000,7389870000,52300500000.0,5649140000,7365670000,49965500000.0,26543800000,12738000000,8412100000,22201100000,25551500000.0,25551500000.0,80523100000.0,14220000000,17255300000,17255300000,9296200000,2564940000,12276900000,31924500000,23895000000,31528600000.0,2423190000,5428770000,41102000000,12339500000,23118100000,57458000000.0,15682400000,9470730000,30894600000,6156500000,26975400000,2360150000,16777400000,2360150000,6621530000,16487200000,8555480000,16772300000,29909300000,7178420000
2012-09-30,8809850000,11460600000,8593590000,10088600000,11981600000,16832600000,9678630000.0,6834830000,3775520000,3362760000,15401200000,39940400000,17248100000,15005900000,74631600000.0,113195000000.0,35133600000,39620300000,9722170000,4399760000,3026320000,14265500000,19339500000,19963900000,6999270000,32760100000,24522600000,2862330000,22172200000,59613000000.0,13886300000,31974800000,6423810000,4952990000,36744700000,46801800000,46801800000,23629100000,53201800000,5333400000,20641200000,20641200000,22295000000,10686900000,3609760000,7976580000,51646700000.0,6211980000,7710510000,54204200000.0,28017400000,13935900000,8998850000,22400300000,24785100000.0,24785100000.0,79531200000.0,15000900000,18736500000,18736500000,10279800000,2747540000,10944500000,34357400000,22342900000,26230700000.0,2444650000,5679030000,42303700000,14172800000,24373200000,60711100000.0,16681900000,9828570000,30091300000,6477000000,29879100000,2224360000,18372500000,2224360000,6714870000,17881200000,8335410000,17036600000,31189300000,7610790000
2012-10-31,9906140000,11959100000,8400750000,10692300000,11909700000,14573600000,10084000000.0,7976850000,3577790000,3204550000,15924600000,36658900000,18800200000,16587300000,77358600000.0,116754000000.0,37470300000,39524600000,10109800000,4209210000,3021230000,15626500000,22142700000,19202800000,7393680000,34616700000,25495000000,2993610000,24796800000,63052000000.0,13224200000,29525900000,6943570000,5122170000,42119700000,50899400000,50899400000,23961900000,49326800000,5405340000,20291200000,20291200000,21347500000,10443800000,3817470000,8256420000,49782700000.0,7017600000,8480800000,56518100000.0,28816600000,13508500000,9187280000,25298300000,26117500000.0,26117500000.0,83400000000.0,14960000000,17162600000,17162600000,10917300000,2863330000,9035590000,35501900000,23924600000,29377000000.0,2246890000,5840610000,45449400000,15521500000,25100100000,59916000000.0,16704900000,10268900000,28992200000,6252850000,28623900000,2236800000,18183200000,2236800000,6839470000,17637800000,7018850000,17398400000,28508200000,7284990000
2012-11-30,11585800000,11677100000,10767100000,10391000000,12534800000,17272200000,12399200000.0,8305240000,3543820000,3270880000,16635200000,36837300000,18905900000,17050900000,82354300000.0,117990000000.0,38678900000,40731000000,9869570000,4443860000,3155430000,16898400000,23454600000,20541400000,7635080000,38860700000,25384300000,3480010000,28169300000,69912200000.0,14765400000,27992500000,6920810000,5061370000,40960800000,56554600000,56554600000,25053700000,47523400000,5105470000,20535100000,20535100000,20847500000,10853100000,4103040000,8629520000,52637400000.0,7620200000,8870430000,59170800000.0,30562400000,13246700000,9186280000,26076600000,27315400000.0,27315400000.0,85784500000.0,14928400000,17003200000,17003200000,11282800000,3034200000,8085280000,37925000000,24680800000,27803500000.0,1927070000,5793490000,46155800000,15507100000,26601900000,59622200000.0,17510600000,10946400000,30730500000,6352120000,30127100000,2545680000,17643400000,2545680000,7167400000,17564400000,7249140000,18744300000,29030800000,8243790000
2012-12-31,12526300000,11829900000,13586300000,10456300000,12803600000,17097200000,14479600000.0,8527990000,3694960000,3310210000,16400900000,38720200000,20052200000,17934700000,84127500000.0,124739000000.0,42067300000,42348800000,10383500000,4764910000,3153770000,17191000000,23410200000,21409900000,7900700000,40066600000,27358300000,3860610000,29175800000,69771400000.0,15874300000,29144300000,7025310000,5169830000,40470700000,61465700000,61465700000,26520200000,49079300000,5353120000,20500600000,20500600000,21113600000,11785000000,4469800000,8524550000,58281200000.0,8654740000,9395730000,63141500000.0,32229600000,14664700000,9281600000,28266800000,27943300000.0,27943300000.0,88072900000.0,15702400000,16866800000,16866800000,11955000000,3324800000,7018600000,38356100000,25124200000,32195400000.0,2624060000,6164040000,50036900000,17929800000,25947800000,61187100000.0,19824700000,11413300000,32989100000,6522010000,29071600000,2706270000,18607500000,2706270000,7512260000,18548000000,6901880000,19935000000,29294500000,8714250000
2013-01-31,13278400000,13491000000,15524100000,10585000000,13474100000,19353800000,14654600000.0,9386820000,3976670000,4090680000,18347500000,44787100000,24692200000,19147400000,90289300000.0,129412000000.0,44237700000,44572200000,12240300000,4966720000,3485330000,16986800000,27093100000,21892500000,7867880000,42187400000,29487200000,3911990000,35253100000,77943900000.0,17833900000,30075100000,7117400000,5526190000,48223600000,64304700000,64304700000,28391300000,53123900000,5590370000,21681900000,21681900000,21544900000,12697800000,5021530000,8989170000,62139700000.0,9133490000,9736320000,65220600000.0,32958800000,15693200000,9216650000,29827300000,33197800000.0,33197800000.0,91238300000.0,17099000000,18489800000,18489800000,12248200000,3799440000,8058620000,40504500000,29903500000,38875000000.0,2903300000,6120000000,54193300000,19980100000,28635600000,65995400000.0,21597600000,11306700000,38383200000,6797660000,31489800000,2583570000,21984100000,2583570000,6859990000,22431700000,7727870000,20136300000,31241900000,8955890000
2013-02-28,12711300000,14245800000,14606100000,10593500000,12890900000,18776600000,13573000000.0,9116150000,3522630000,3859800000,18005300000,46870200000,23482200000,19100200000,90379200000.0,125685000000.0,41492700000,44053300000,12865800000,5079480000,3600480000,16312400000,28271800000,22161200000,8197000000,42605000000,26826400000,3846980000,29960700000,69912000000.0,18770000000,25657800000,7126590000,5430330000,42583700000,59078800000,59078800000,27126400000,46416100000,5480240000,21904500000,21904500000,20983400000,11965300000,5181390000,9111910000,63639400000.0,9277850000,9436090000,62326800000.0,32242200000,15862500000,9850690000,25245600000,26447400000.0,26447400000.0,82844200000.0,16035600000,13792500000,13792500000,11449100000,2842710000,4885560000,43008600000,27142100000,42371000000.0,2652180000,6014840000,52864400000,19852300000,27308900000,59418300000.0,22233400000,11205500000,40025500000,7102620000,31932800000,2426230000,22851100000,2426230000,6697820000,22879400000,6749290000,20393800000,29726800000,9765360000
2013-03-31,10986600000,13912400000,13563400000,11704500000,12333400000,17990100000,12112200000.0,8858660000,3103990000,3614100000,17486100000,45301000000,20569300000,18593700000,95826500000.0,134725000000.0,41044700000,44122500000,11713700000,4905140000,3345910000,15263700000,27699100000,23868900000,7832870000,40567400000,26102500000,3686860000,25625800000,63736800000.0,18520500000,26780800000,7281630000,5510460000,36225900000,55370400000,55370400000,27847300000,45660700000,5166530000,21989800000,21989800000,20645400000,11684100000,5006380000,9746160000,58068000000.0,8979100000,9455840000,61901500000.0,33528800000,16046900000,10463100000,24218900000,23859300000.0,23859300000.0,81634100000.0,15408900000,13179400000,13179400000,10448100000,2778140000,4813320000,43399500000,28312900000,42170700000.0,3128940000,6589970000,47220100000,17708300000,26046700000,61174100000.0,21972300000,11088500000,41108500000,7229350000,30943900000,2380530000,22027300000,2380530000,6790380000,21786900000,6394430000,19285800000,30914900000,9660650000
2013-04-30,12363900000,15371900000,16359600000,10838000000,12491800000,19064200000,12543600000.0,9678590000,3169470000,3993600000,19635900000,48091100000,22861200000,20474500000,107772000000.0,145324000000.0,44704100000,48450100000,13530900000,4936720000,3496080000,15414000000,27737900000,24154400000,8456470000,42340200000,27901600000,3957750000,28333200000,69200800000.0,20370700000,28332700000,7547010000,5824900000,46858900000,59272900000,59272900000,28654100000,51102800000,5509420000,22349300000,22349300000,21155400000,12044600000,5342650000,9835300000,59073100000.0,9192520000,10180900000,67264200000.0,35855000000,15633500000,10388200000,28553500000,29564700000.0,29564700000.0,86891600000.0,16624800000,15538700000,15538700000,11824400000,3008240000,8899990000,40663600000,26425700000,43885400000.0,3348530000,6677640000,53681400000,20948400000,30054900000,66749700000.0,22438500000,10600200000,41163300000,6801400000,29440800000,2285550000,22504000000,2285550000,6695210000,27862100000,7146090000,17779300000,29794700000,9171950000
2013-05-31,12849300000,15204100000,16629300000,10081000000,12799100000,19940600000,12857600000.0,9278560000,3191280000,3761770000,19710200000,50306200000,23687300000,22270500000,102404000000.0,141967000000.0,48573900000,46841300000,14615800000,4729080000,3822720000,16079600000,27566000000,23754100000,8605790000,44272800000,30601600000,4222450000,31326300000,73168700000.0,22965100000,26997300000,7695300000,5651910000,47793400000,61421100000,61421100000,30698700000,51121400000,5452490000,21196800000,21196800000,20896900000,12487500000,5438320000,10265900000,68567700000.0,9939730000,9139640000,70952400000.0,33711100000,15449500000,9977760000,29234500000,30860200000.0,30860200000.0,82645600000.0,16092400000,14185400000,14185400000,11318100000,3227600000,8268270000,40262500000,27232800000,48018800000.0,3831060000,6622250000,52099600000,20793200000,29381000000,62688700000.0,22037700000,11146600000,38978100000,7157610000,31466900000,2193410000,23067200000,2193410000,6682260000,27239300000,7034580000,17765400000,29170500000,9199380000
2013-06-30,10524300000,14772300000,15515100000,9874520000,12134000000,17245600000,13864200000.0,8577150000,3270520000,3748870000,17674500000,45092000000,21455900000,21766600000,99282800000.0,137881000000.0,46962000000,47648500000,12926200000,4615190000,3712030000,16713400000,25630200000,22831000000,7856760000,40264000000,30014000000,4192360000,27129200000,67828600000.0,19887700000,25043100000,6944310000,5887320000,42642700000,56296300000,56296300000,29999000000,51902200000,5578560000,21977500000,21977500000,21788300000,12695800000,5031100000,9839090000,64631900000.0,9330450000,8678170000,66575200000.0,32986700000,14753800000,9690650000,27177800000,26071600000.0,26071600000.0,74597300000.0,15395900000,12667000000,12667000000,10787100000,2893910000,8870900000,36676400000,26581100000,41906100000.0,3499190000,6383440000,46380300000,20163200000,27463800000,58282000000.0,20389300000,10634600000,37335500000,6641070000,28458600000,1869380000,20968700000,1869380000,6761410000,25973800000,7175320000,15008500000,28249200000,8573100000
2013-07-31,13050400000,14479300000,16720200000,10569500000,13127500000,18593200000,14693500000.0,8924490000,3597910000,3713670000,16546800000,51218000000,23847900000,24482200000,101270000000.0,142036000000.0,52728900000,49852500000,15803300000,4976920000,4395670000,18791100000,28882400000,24101700000,8645980000,44573900000,32325200000,4794410000,32094700000,80497500000.0,23272200000,26031600000,7705120000,6134400000,45968400000,63024100000,63024100000,33880400000,54154600000,5979960000,22516500000,22516500000,19464200000,13650800000,5866040000,10683100000,74244800000.0,9206530000,8966030000,71071600000.0,35587700000,15327800000,10796200000,30666200000,30879400000.0,30879400000.0,80283800000.0,15957400000,12232600000,12232600000,12552100000,3020400000,11251000000,40449200000,31219800000,46969000000.0,4027560000,7285630000,54191800000,20363000000,31163800000,64856400000.0,22837400000,12638800000,38955800000,7551550000,31385600000,2037460000,24214600000,2037460000,8226940000,27316200000,7550390000,15876000000,31373100000,9523000000
2013-08-31,13781600000,15112600000,18345000000,10669600000,12862900000,20207500000,14486300000.0,9212390000,3523130000,4711620000,18254100000,47351900000,25246700000,23163400000,100901000000.0,127497000000.0,52135200000,46999900000,13361400000,4909620000,4244410000,17913500000,28508500000,23270200000,7913630000,42890900000,30937500000,4744880000,34963600000,78006200000.0,21142300000,26880000000,7475240000,6008670000,44148900000,60695400000,60695400000,34939200000,57029900000,5958020000,21502100000,21502100000,19997700000,13535500000,5464300000,9820070000,73404200000.0,8211710000,8416270000,65339800000.0,32694600000,15438200000,11087800000,29843700000,31950800000.0,31950800000.0,83019900000.0,15825700000,12741000000,12741000000,11951600000,2957900000,12476100000,39558600000,30167800000,45359700000.0,4090000000,7132050000,54637800000,19605500000,30227400000,61819000000.0,21925300000,12076600000,38756100000,7172330000,30692200000,2172080000,22540800000,2172080000,7666770000,25652800000,7061700000,16799800000,31046900000,9074530000
2013-09-30,13578200000,16154900000,20478200000,11160500000,13719500000,21722800000,24604300000.0,8904030000,3991500000,5669500000,19895600000,48714200000,27536600000,25681200000,103793000000.0,134533000000.0,55404400000,47483100000,14834200000,5260500000,4391490000,20750500000,28268000000,23167000000,8645880000,47370400000,34891100000,4903560000,39780000000,84150100000.0,23568000000,33204700000,8031110000,6354520000,46795300000,69102400000,69102400000,40108100000,64499000000,6474800000,22198200000,22198200000,20040300000,14514900000,6719780000,10080800000,83340200000.0,8966550000,8865830000,71651700000.0,35034900000,17418200000,10683300000,31056200000,33553000000.0,33553000000.0,83306700000.0,17122500000,15069200000,15069200000,13452600000,3457500000,13600300000,40810900000,30224400000,49821900000.0,4122110000,7779830000,64633500000,20881800000,32278600000,70841500000.0,23011700000,12673000000,43808400000,7692450000,31873400000,2029770000,23233600000,2029770000,7948560000,26369100000,7128860000,17332800000,33177200000,10123300000
2013-10-31,15163000000,15622000000,22737900000,12062900000,14413900000,23579400000,28331500000.0,8752040000,4192910000,5087890000,19678000000,52056500000,30185800000,26663700000,103582000000.0,141574000000.0,59809900000,46812600000,16725300000,6056960000,5178850000,19581100000,28680700000,23149400000,8962040000,47223700000,38552400000,5311510000,45363500000,92184900000.0,25910400000,36372800000,8408580000,6788560000,49336200000,72820600000,72820600000,40928900000,70125900000,7153450000,23252700000,23252700000,20417800000,14535200000,6987070000,10760400000,87794200000.0,8933180000,9678630000,76820100000.0,37487100000,17822100000,11256600000,36412400000,40432100000.0,40432100000.0,92055300000.0,17434800000,17785300000,17785300000,14517100000,4244240000,13652800000,39820400000,33220200000,53772800000.0,4361710000,8192510000,67810700000,23608200000,34991100000,80262800000.0,24407500000,12066100000,39287900000,7710670000,27356600000,2057720000,26565300000,2057720000,7053520000,29527500000,6665780000,16979400000,35889100000,9581650000
2013-11-30,15132900000,16032500000,23797900000,12312100000,14265700000,22936100000,30330800000.0,9651790000,4165220000,4898880000,20512100000,52255500000,31376500000,27459500000,101171000000.0,140434000000.0,62719000000,45859300000,17121600000,6093880000,5039270000,20336600000,27992500000,22607900000,9262120000,47446000000,38672100000,5014050000,45945900000,93433200000.0,26237200000,34609800000,8253280000,6719020000,49167700000,73864400000,73864400000,42765500000,70676200000,6794710000,25325500000,25325500000,21553400000,14928300000,6803380000,11213800000,88653400000.0,10015500000,10044200000,79310100000.0,39236800000,18593000000,11270900000,35711900000,39352100000.0,39352100000.0,87460700000.0,18197400000,17721700000,17721700000,14776400000,4211070000,13892000000,39159900000,33575100000,55576400000.0,4163150000,8512630000,69143100000,24912200000,34212700000,74892900000.0,24793700000,12416400000,40993100000,7619470000,28021200000,2246500000,26597800000,2246500000,6947570000,28896200000,6273830000,17520300000,35337300000,9940180000
2013-12-31,15027100000,15715800000,23641200000,13649800000,14799800000,23219300000,30084800000.0,9738450000,4399870000,5085750000,20203700000,54280400000,31994500000,28952600000,105540000000.0,140336000000.0,67093600000,45379500000,18213000000,6544360000,5114550000,19683200000,26648700000,22768900000,9235450000,48888500000,39454500000,5144740000,46347000000,96900300000.0,23758100000,32767900000,8291880000,7009870000,48795200000,75462400000,75462400000,44223300000,76366400000,6928600000,27638400000,27638400000,22047000000,16037200000,6595930000,11617900000,92874600000.0,9813630000,10383800000,82134500000.0,39644300000,18444400000,12197300000,36747100000,40269100000.0,40269100000.0,87734500000.0,18978800000,18085500000,18085500000,18590600000,4393110000,13752100000,38857300000,34347100000,60051800000.0,4246440000,8608250000,71161300000,25713900000,33352300000,74032200000.0,26134100000,11960300000,40234100000,8183440000,27991300000,2385600000,28952900000,2385600000,7617760000,31902900000,6501210000,17715000000,36104300000,10776400000
2014-01-31,15651800000,14166700000,24682400000,12983600000,14583100000,22761500000,25983100000.0,10711100000,4294170000,4581350000,18185000000,54231700000,33690300000,29670500000,98923200000.0,129971000000.0,63580000000,41700600000,18249100000,6136220000,4672640000,19622200000,25192000000,21578200000,8656020000,46774800000,39525800000,5197630000,45323300000,96465000000.0,25825300000,32777100000,7674410000,6228830000,49341700000,69971000000,69971000000,41851600000,72029400000,6828760000,28024300000,28024300000,21750900000,14858400000,6140810000,10034400000,89628600000.0,10983500000,9578690000,76210600000.0,37038300000,18852800000,11824500000,33696300000,44105400000.0,44105400000.0,82577300000.0,18559900000,20005600000,20005600000,18819400000,5083260000,15968300000,35155500000,32679700000,55561100000.0,4025410000,8337620000,69129300000,24768900000,31042800000,70208400000.0,24650800000,12088400000,40244400000,7896180000,28213000000,2513310000,28357700000,2513310000,7652220000,29629400000,5926110000,17614200000,32161700000,10190600000
2014-02-28,15251500000,14892700000,26486700000,15132100000,15872400000,26715900000,28868100000.0,11659700000,4683800000,5488830000,18187200000,58021800000,39775200000,29360700000,101871000000.0,137691000000.0,63205600000,44575100000,22366600000,7102650000,5120470000,22711800000,25888900000,22420300000,9096240000,51759200000,45113200000,6401790000,53328200000,102187000000.0,29473000000,33156300000,8647910000,6725000000,49586900000,74723600000,74723600000,45405100000,75534800000,7358760000,27939500000,27939500000,21373000000,15833600000,7157670000,11327200000,99693700000.0,11957500000,10269900000,81719300000.0,39270300000,21736100000,13273900000,35004000000,50469000000.0,50469000000.0,87678300000.0,19248200000,20531300000,20531300000,20925800000,5685510000,15235500000,38947100000,32826500000,57717700000.0,3232640000,8721100000,71832300000,25682600000,33280600000,69785800000.0,27069600000,12202000000,42723400000,8690340000,32066600000,2487640000,30877000000,2487640000,8011190000,31980600000,6400390000,17513400000,33394100000,11391900000
2014-03-31,14677400000,14842200000,25660700000,15566500000,16104300000,28090100000,27795300000.0,10709200000,4813460000,5225380000,18716700000,57106000000,39424300000,28878900000,99108400000.0,138009000000.0,62848400000,44601700000,22758500000,6776430000,5864810000,23224300000,25733100000,21640800000,8921260000,51319800000,44825300000,6689850000,49167800000,95999400000.0,28724400000,39101200000,8354220000,6714640000,45589800000,81070300000,81070300000,44924200000,71896000000,6890490000,28126800000,28126800000,21553900000,15352900000,6289400000,10878200000,101044000000.0,12072600000,10782400000,77128900000.0,39166500000,20431000000,13407600000,34686700000,55178300000.0,55178300000.0,91127400000.0,19790100000,21449000000,21449000000,21206900000,5704120000,15082500000,40070000000,32937300000,56093700000.0,3798570000,8513740000,70673300000,28123800000,33786800000,71973400000.0,27532600000,11658300000,43837700000,9424070000,33923400000,2416190000,30128900000,2416190000,6229040000,30378700000,6600590000,17723000000,32646600000,11347300000
2014-04-30,14416300000,15299700000,25411400000,15936600000,16303900000,28492100000,28015100000.0,10978000000,4995530000,5261820000,19082500000,58009700000,39387100000,28013400000,103385000000.0,143268000000.0,62984800000,46514000000,21997300000,6688380000,5498240000,22670200000,27899100000,22949800000,9139750000,54247500000,45524600000,6752640000,49615900000,93423000000.0,28764800000,42881500000,8460440000,7002380000,44897100000,80609700000,80609700000,45514300000,74588500000,6806920000,27315600000,27315600000,21237300000,14127300000,6438020000,10891300000,98989500000.0,11559000000,11222100000,79027700000.0,41391800000,21306000000,13869700000,36331900000,55607100000.0,55607100000.0,94282500000.0,20312600000,23159400000,23159400000,21469300000,5335060000,15169900000,39934200000,30007100000,53778900000.0,3810590000,8401490000,72202900000,28673800000,35629500000,76167000000.0,29459800000,11765200000,39754800000,9148030000,33680800000,2717040000,30216100000,2717040000,6536260000,30068200000,6925130000,17701200000,31407700000,11128600000
2014-05-31,14932400000,13556100000,24842300000,15503600000,16798300000,28265700000,30243600000.0,10640600000,4981190000,5249130000,18389900000,59671800000,39023400000,28298200000,105915000000.0,140911000000.0,59766900000,46986500000,21171100000,6387480000,5916000000,22954700000,27889300000,22551800000,9682880000,54536000000,44728400000,6556140000,46086600000,87182400000.0,27835800000,44281700000,8971950000,6701310000,41291100000,80794300000,80794300000,44863200000,74774700000,7079750000,26826800000,26826800000,20477700000,14731200000,6305750000,11097800000,101635000000.0,12160300000,10723700000,77402400000.0,38328000000,20225400000,13382100000,35246500000,54615700000.0,54615700000.0,92578400000.0,19847000000,22413300000,22413300000,22938400000,4743850000,15778900000,40596800000,29617700000,56196500000.0,3400520000,9036160000,75459200000,28840300000,37306600000,76359100000.0,29831300000,11663000000,41287100000,9270820000,31044400000,3004820000,29797600000,3004820000,5719620000,30130400000,7062070000,17875600000,32096000000,10995200000
2014-06-30,13898900000,14786200000,22713600000,16465100000,16765200000,28508600000,28353700000.0,9780910000,5118040000,5002330000,18643500000,57000200000,36331100000,27300100000,104602000000.0,140108000000.0,57866600000,47807800000,19913300000,6423380000,5752090000,22256600000,27677200000,22767400000,10163200000,54518500000,45612800000,6272830000,41900800000,84461600000.0,26733700000,41796300000,9189690000,6602520000,48521300000,81537100000,81537100000,43739100000,78004200000,6523580000,26820800000,26820800000,20822300000,14976800000,5998070000,11216500000,100186000000.0,9898080000,10865800000,76061500000.0,38333800000,18963800000,13201300000,34125400000,50379700000.0,50379700000.0,99411300000.0,20371000000,22944100000,22944100000,23538600000,5497260000,15557200000,41346400000,30353500000,52521600000.0,3372810000,8936090000,75031400000,31599900000,35605000000,78009400000.0,28470000000,11615600000,39786600000,9128640000,29358200000,2922630000,29312500000,2922630000,5843960000,30018800000,6961180000,17138900000,31629000000,10809400000
